0;1;2;3;4;5
Data-Science;Microsoft Power Platform Fundamentals (PL-900) Cert Prep: Power BI;2023-01-04;21546;Leverage the built-in features of Microsoft Power BI to prepare for the Microsoft Power Platform Fundamentals (PL-900) certification exam.;['Microsoft Power Platform', 'Microsoft Power BI']
Data-Science;Business Intelligence for Consultants;2018-11-27;86634;Learn how to use business intelligence to create data-driven insights for your consulting clients.;['Business Intelligence (BI)']
Data-Science;Introduction to Microsoft Fabric by Microsoft Press;2024-08-01;3419;Explore the features of Microsoft Fabric. Topics include OneLake, data pipelines, dataflows, T-SQL commands, data management, real-time analytics, and leveraging machine learning.;['Data Warehousing', 'Microsoft Fabric', 'Data Architecture']
Data-Science;Data Analyst Mindset: 10 Nontechnical Ways to Influence Decisions;2023-09-12;3981;Learn 10 fundamental non-technical skills that will set you up for success as a data analyst.;['Data Analysis']
Data-Science;Building an Ethereum Blockchain App: 9 Testing Ethereum Apps;2021-08-12;4778;Learn useful techniques to test Ethereum apps and fix bugs.;['Ethereum', 'Blockchain', 'Software Testing']
Data-Science;SQL Weekly Tips;2022-08-01;8633;Get great tips on using SQL as a data professional. These quick lessons easily fit within your lunch break!;['SQL']
Data-Science;Google Cloud Professional Cloud Architect Cert Prep: 4 Analyzing and Optimizing Technical and Business Processes;2023-05-12;1838;Prepare for the Google Professional Cloud Architect certification exam topics focused on analyzing and optimizing technical and business processes.;['Google Cloud Platform (GCP)', 'Business Process Analysis', 'Business Process Improvement']
Data-Science;Excel: Dashboards for Beginners;2022-03-07;171313;Learn how to create interactive dashboards in minutes in this accessible new course on Excel.;['Excel Dashboards']
Data-Science;Consumer Behavior: Using Neuroscience to Improve Your Marketing;2022-09-21;12853;Learn the fundamentals of consumer behavior by applying insights from the field of neuroscience to refine and improve your marketing approach.;['Consumer Behavior', 'Marketing Strategy']
Data-Science;Data Analysis: Investigate with SQL;2023-04-25;7604;Discover the top five skills to know in Microsoft SQL Server to manage data-driven insights more efficiently for your business.;['SQL']
Data-Science;Learning Data Science: Tell Stories With Data;2017-02-19;117211;Learn how to ensure your data science stories engage your stakeholders and drives results.;['Data Storytelling']
Data-Science;Data Analysis with PostgreSQL;2024-08-13;0;Practice fundamental skills in data analysis with PostgreSQL in this hands-on, interactive course with coding challenges in CoderPad.;['Data Analysis', 'PostgreSQL']
Data-Science;Preparing to Get a Job in Data Analytics;2023-02-16;37044;This course offers a friendly guide to landing a job in the in-demand field of data analytics, including how to upskill, maximize LinkedIn, and build a tailored portfolio.;['Interview Preparation', 'Tech Career Skills', 'Analytics']
Data-Science;SEO: Competitive Analysis;2021-02-12;13502;Learn how to use SEO tools and techniques to research the competition online. Find out what keywords your competitors are optimizing for—and then outrank them on SERPs.;['Search Engine Optimization (SEO)', 'Competitive Analysis']
Data-Science;CIPP/US Cert Prep: 3 Government and Court Access to Information;2020-05-28;9472;Prepare for the Introduction to the Government and Court Access to Private-Sector Information domain of the IAPP Certified Information Privacy Professional/US (CIPP/US) exam.;['Data Privacy', 'Government Regulations']
Data-Science;SQL Practice: Intermediate Queries;2023-09-13;33372;Practice writing immediate queries in SQL in this hands-on, interactive course with coding challenges in CoderPad.;['SQL', 'Database Queries']
Data-Science;Web3 Design and Security Essentials;2022-11-15;2834;Explore the basic building blocks of creating a secure Web3 that promotes a safe, inclusive, and equitable internet for all.;['Blockchain']
Data-Science;The Data Science Playbook for Private Equity and Venture Capital;2023-10-31;5348;Apply the insights of data science to private equity and venture capital firms to drive future growth and expand your portfolio.;['Private Equity', 'Venture Capital', 'Data Science']
Data-Science;Panel Data Analysis Essential Training;2023-03-28;2489;Get an introduction to panel data analysis, with an emphasis on best practices, basic panel data setup, descriptive analysis, and advanced modeling techniques.;['Panel Data Analysis', 'Data Analysis']
Data-Science;CIPP/US Cert Prep: 5 State Privacy Laws;2020-07-01;9016;Explore state privacy laws as you prepare for the fifth domain of the IAPP Certified Information Privacy Professional/US (CIPP/US) exam.;['Data Privacy', 'Privacy Law']
Data-Science;Python for Data Analysis: Solve Real-World Challenges;2023-03-21;29590;Get a practical, project-based look at using Python for data analysis.;['Data Analysis', 'Big Data', 'Python (Programming Language)']
Data-Science;Hands-On Generative AI: Applying Your Tabular Data With ChatGPT, GPT-4, and LangChain;2023-12-14;8109;Learn about the knowledge and skills to harness the potential of ChatGPT and other OpenAI models on tabular data.;['Business Analytics', 'LangChain', 'ChatGPT']
Data-Science;Nail Your C# Interview;2022-10-07;11210;Applying for C# programming jobs? Find out what questions to expect in your C# or .NET developer interview and how to answer them to demonstrate mastery of key concepts.;['Interview Preparation', 'Tech Career Skills', 'C#']
Data-Science;SQL for Testers;2020-09-15;80654;Ground yourself in the basic approaches to testing SQL queries and gain the ability to do deep testing and analysis of back-end problems.;['Database Testing', 'SQL']
Data-Science;Excel and ChatGPT: Data Analysis Power Tips;2023-10-31;51104;This beginner-friendly course helps you leverage Excel and ChatGPT together to work more efficiently and make smarter, data-driven decisions.;['Artificial Intelligence for Business', 'ChatGPT', 'Statistical Data Analysis', 'Microsoft Excel']
Data-Science;How Blockchains Will Change Business;2020-10-08;102427;Blockchains are poised to disrupt business as usual. Learn what blockchains can offer companies, as well as how this technology will impact everything from finance to HR.;['Business Strategy', 'Blockchain', 'Digital Strategy']
Data-Science;The Data Science of Healthcare, Medicine, and Public Health;2022-08-26;80437;Learn how the dramatically increased quantities of data—and the methods for analyzing this data—are changing the theory and practice of healthcare.;['Data Science', 'Healthcare Industry']
Data-Science;From Excel to Tableau;2021-09-09;59152;Make the leap from Microsoft Excel to Tableau. Tune into this course to learn how to connect your data, create trend charts, build out dashboards, and more.;['Tableau']
Data-Science;Visual Storytelling in PowerPoint;2022-01-31;135073;Learn how to bring your presentations to life with visual storytelling techniques in PowerPoint.;['Microsoft PowerPoint', 'Visual Storytelling']
Data-Science;Practice It: SQL Joins;2022-11-09;11584;Learn about four different types of SQL joins and get hands-on practice creating the joins in GitHub Codespaces.;['SQL']
Data-Science;Knowledge Graphs for Generative AI Use Cases;2024-09-25;0;Explore the foundational basics of how to use knowledge graphs to support LLM use cases.;['Knowledge Graph Reasoning', 'Knowledge Graph-Based Natural Language Processing', 'Generative AI', 'Knowledge Graphs']
Data-Science;Tech Recruiting Foundations: 6 Recruiting for Cloud;2022-02-22;12282;Learn enough about tech to hire cloud specialists for your organization.;['Technical Recruiting', 'Tech Career Skills']
Data-Science;Actionable Insights and Business Data in Practice;2023-06-23;10597;Learn how to start interpreting data-based findings and making high-value, data-driven suggestions to solve problems for stakeholders.;['Business Data Management', 'Data-driven Decision Making', 'Data Analysis']
Data-Science;Introduction to Tableau Pulse;2024-04-25;4340;Get familiar with the features and functionality of Tableau Pulse, the new AI-driven analytics tool from Tableau.;['Data Analysis', 'Analytics', 'Tableau']
Data-Science;Introduction to Data Engineering on AWS: Data Sourcing and Storage;2022-10-07;15135;Explore core concepts and career opportunities in part one of this two-part course introducing data engineering with AWS.;['Data Engineering', 'Amazon Web Services (AWS)']
Data-Science;Women Transforming Tech: Tips for Career Success;2020-10-01;7812;Hear leading women in tech provide advice on today's career challenges: succeeding as an introvert, finding a mentor, the importance of self-care, and more.;['Tech Career Skills', 'Career Management']
Data-Science;Python Data Structures:  Trees;2021-02-25;12337;Learn about binary search trees in Python and how to create, navigate, modify, and use them in a real-world context.;['Data Structures', 'Python (Programming Language)']
Data-Science;Securing Cryptocurrencies;2023-07-31;1556;Explore some of the basic security requirements for cryptocurrencies, as well as some tools that can help you reduce your own exposure to risk.;['Cryptocurrency', 'Cybersecurity']
Data-Science;Oracle Database 12c: Advanced SQL;2018-03-29;71539;Explore advanced aspects of coding using SQL in an Oracle Database 12c environment.;['Oracle Database', 'SQL']
Data-Science;Top 10 Skills for FinTech Analysts;2023-04-28;15764;Review top skills that financial technology analysts need to have.;['Financial Analysis', 'FinTech']
Data-Science;Big Data Analytics with Hadoop and Apache Spark (2020);2020-02-24;43366;Discover how to build scalable and optimized data analytics pipelines by combining the powers of Apache Hadoop and Spark.;['Hadoop', 'Apache Spark', 'Big Data Analytics']
Data-Science;SAP Business Rule Framework (BRF+) Introduction;2021-06-28;10972;Learn the basics of BRF+, the in-house Rapid Application Development tool from SAP.;['SAP Products', 'Rapid Application Development (RAD)', 'BRF']
Data-Science;Power BI Data Analyst Associate (PL-300) Cert Prep: Cleaning, Transforming, and Loading Data in Power BI;2023-04-18;10824;Learn how to clean, transform, and load data on Power BI.;['Data Transformation', 'Data Cleaning', 'Data Loading']
Data-Science;Excel: Modeling for Beginners;2024-08-06;5082;Learn the basics of Excel modeling from a Microsoft MVP.;['Data Modeling', 'Microsoft Excel']
Data-Science;Cybersecurity Careers and Certifications;2023-01-06;40076;Interested in finding a cybersecurity job? Join expert Marc Menninger to find out how to launch a successful career in cybersecurity.;['Tech Career Skills', 'Career Management', 'Cybersecurity']
Data-Science;Advanced SQL: Logical Query Processing, Part 2;2020-09-21;18641;Take your SQL skills to the next level. Continue learning about aspects of logical query processing: from subqueries to ordered set functions, and from lateral joins to cursors.;['SQL']
Data-Science;Deploying and Running Apache Kafka on Kubernetes;2021-12-16;7484;Learn about how to deploy Apache Kafka on Kubernetes. Explore the features and configuration options essential to a successful deployment.;['Kubernetes', 'Apache Kafka']
Data-Science;Building a Data-Driven Skills-First Workforce Strategy;2023-07-13;7071;Learn how to grow your talent pool and hire, develop, and retain employees by using a data-driven, skills-based strategy.;['Skill-Based Organizations', 'People Analytics', 'Data-driven Decision Making']
Data-Science;Google Cloud Professional Machine Learning Engineer Cert Prep: 3 Designing Data Preparation and Processing Systems;2023-06-09;1801;Learn about topics relating to designing data preparation and processing systems in preparation for the Google Professional Machine Learning Engineer certification exam.;['Data Processing', 'Google Cloud Platform (GCP)', 'Data Preparation', 'Machine Learning']
Data-Science;Cybersecurity Careers: Become a Chief Information Security Officer (CISO);2022-09-29;30375;This course provides aspiring chief information security officers (CISOs) with an overview of what it takes to get hired into this unique and fast-growing position.;['Tech Career Skills', 'Cybersecurity', 'Career Development']
Data-Science;Introduction to Business Analytics;2022-02-22;57918;Learn the basics of business analytics. Discover tools and techniques for collecting, tracking, and analyzing data to make data-informed decisions for your organization.;['Business Analytics']
Data-Science;Lessons from Data Scientists;2020-10-19;16500;Get advice and real-world lessons from practicing data scientists: from how to get a job to mastering your skills to growing in your role.;['Tech Career Skills', 'Career Management']
Data-Science;SQL for Healthcare Professionals;2024-08-19;1476;Explore the basics of SQL commands and how you can apply them in healthcare analytics.;['Healthcare Information Technology (HIT)', 'SQL', 'Data Analysis']
Data-Science;Business Analytics Foundations: Descriptive, Exploratory, and Explanatory Analytics;2018-03-26;97849;Learn about the three types of data analytics used to analyze past business performance: descriptive, exploratory, and explanatory analytics.;['Business Analytics']
Data-Science;Tech Talk for Nontechnical Professionals;2022-12-13;7630;Discover the world of technology and what exactly is involved in building software products.;['Tech Career Skills', 'Technical Communication']
Data-Science;Python in Excel: Working with pandas DataFrames;2024-04-11;2512;Learn when to use a DataFrame in Excel, how to load it, and how to do basic data analysis and visualization with it.;['Pandas (Software)', 'Microsoft Excel', 'Python (Programming Language)']
Data-Science;ChatGPT and Power BI;2024-06-04;5761;This beginner-friendly course helps users leverage Power BI and ChatGPT together to work more efficiently and make smarter, data-driven decisions.;['ChatGPT', 'Microsoft Power BI']
Data-Science;Excel: Data Validation in Depth;2023-05-23;11993;Learn how to optimize Excel data validation functions and techniques to help ensure data accuracy and consistency in data sets and reports.;['Data Validation', 'Microsoft Excel']
Data-Science;Quantile and Box-Whisker Plots in the Wolfram Language;2024-01-10;0;Get an overview of the statistical visualization functionality built into the Wolfram Language.;['Wolfram Language', 'Data Analysis']
Data-Science;No-Code Data Analysis and Visualization with ChatGPT;2024-08-14;0;Master no-code data analysis and visualization with ChatGPT. Unlock the power of AI to analyze data, detect patterns, and create stunning visualizations—all in plain English.;['Data Visualization', 'No-Code Development', 'ChatGPT', 'Data Analysis']
Data-Science;Microsoft Power Automate Essential Training;2022-09-27;97368;Learn how to connect Microsoft applications and automate tasks with Power Automate.;['Microsoft Power Automate']
Data-Science;Advance Your Cybersecurity Career;2022-09-26;9842;Discover proven strategies to advance your cybersecurity career, land a new role, and excel at your job.;['Tech Career Skills', 'Cybersecurity', 'Career Development']
Data-Science;Practice Exam 3 for ISC2 Certified Cloud Security Professional (CCSP);2023-12-04;3421;Prepare for certification exams with LinkedIn practice exams. Access multiple practice modes with unlimited attempts, detailed results, and explanations for each answer.;['Data Privacy', 'Cloud Administration', 'Cloud Security']
Data-Science;Apache Kafka Essential Training: Getting Started;2023-06-23;9986;Learn about the fundamental concepts and basic operations of Apache Kafka, a leading technology for real-time streaming capabilities.;['Apache Kafka']
Data-Science;Introduction to Spark SQL and DataFrames;2019-05-30;48802;Learn about DataFrames, a widely used data structure in Apache Spark. Discover how to manipulate and analyze distributed data with the DataFrames API and SQL.;['Apache Spark', 'SQL']
Data-Science;Excel 2016 for the Mac: Managing and Analyzing Data;2018-04-06;43815;Learn easy-to-use data management commands and techniques to manage and analyze large lists of data.;['Data Analysis', 'Microsoft Excel']
Data-Science;Business Analytics: Sales Data;2020-05-12;33278;Get more value from your organization's sales data. Discover how to use business analytics tools and techniques to create actionable insights, generate more leads, and close more deals.;['Business Analytics', 'Sales Analysis']
Data-Science;GitHub for Data Scientists;2020-12-01;25408;Learn how to get the most out of GitHub, not just as a code repository, but also as a resource for finding software and connecting with an engaged community.;['Data Science', 'GitHub']
Data-Science;SAS® 9.4 Cert Prep: Part 06 Exporting Results;2020-01-06;7549;Prepare to take the SAS 9.4 certification exam. Learn how to convert your SAS reports into accessible formats, including CSV, Excel, and PDF, in this SAS Institute cert prep course.;['SAS (Software)']
Data-Science;Certified Information Privacy Manager (CIPM) Cert Prep: 3 Privacy Operational Life Cycle: Assess;2023-03-28;4249;Get ready to tackle the third domain of the Certified Information Privacy Manager (CIPM) certification exam.;['Data Privacy', 'Life Cycle Assessment']
Data-Science;Managing Conversions Between Adobe CC and Microsoft Office;2016-04-27;12496;The exchange goes both ways with Creative Cloud and Office. Learn how to convert and share assets—text, graphics, chart data, and more—between Adobe CC and Microsoft Office.;['Adobe Creative Cloud', 'Data Sharing']
Data-Science;Python Data Analysis for Healthcare;2024-04-01;33429;Learn how to use Python data analysis for a range of practical use cases in the healthcare industry.;['Data Analysis', 'Healthcare Analytics', 'Python (Programming Language)']
Data-Science;Excel and PowerPoint: Creating High-Impact Financial Presentations;2024-06-20;11406;Learn to create information-rich, visually compelling PowerPoint presentations driven by Excel data.;['Data Visualization', 'Microsoft PowerPoint', 'Financial Statements', 'Microsoft Excel']
Data-Science;Practice It: Python Data Structures;2022-11-09;7263;Brush up on your Python data structure skills and learn some new ones in this hands-on course.;['Data Structures', 'Python (Programming Language)']
Data-Science;Python Data Structures: Sets and Frozen Sets;2021-05-13;3746;Learn important basics of using Python sets and frozen sets.;['Data Structures', 'Python (Programming Language)']
Data-Science;Building an Ethereum Blockchain App: 6 Building Your First Ethereum App;2021-08-11;9175;Learn how to prepare your first Truffle project, then find out how to write, compile, and deploy a simple smart contract.;['Ethereum', 'Blockchain']
Data-Science;From pandas to Polars;2024-06-18;0;Learn the many benefits of Polars and how to integrate it into your workflows.;['Pandas (Software)', 'Data Science']
Data-Science;Data Analytics with Google Cloud BigQuery and Looker Studio;2023-05-31;9924;Learn how to use Google Cloud BigQuery and Looker Studio to tell your story through data.;['Looker (Software)', 'Google BigQuery', 'Google Cloud Platform (GCP)', 'Data Analytics']
Data-Science;PowerPoint Data Visualization: High-Impact Charts and Graphs;2022-09-27;37448;Learn from a Microsoft MVP how to create high-impact charts and data visualizations in PowerPoint.;['Data Visualization', 'Microsoft PowerPoint']
Data-Science;Interactive Dashboards with Plotly and Dash;2024-09-26;0;Create interactive visuals, dashboards, and web applications using the Plotly and Dash libraries in Python.;['Data Visualization', 'Plotly', 'Dashboards']
Data-Science;Hands-On Introduction: SQL;2022-11-09;23911;Get the tools, techniques, and know-how to write SQL queries through hands-on lessons where you’ll code along with the instructor.;['SQL']
Data-Science;The Data Science of Retail, Sales, and Commerce;2017-07-22;40963;Discover how consumer data can be analyzed to learn about customers and impact sales.;['Big Data']
Data-Science;Apache Spark Essential Training: Big Data Engineering (2021);2021-09-15;32630;Learn how to make Apache Spark work with other Big Data technologies and put together an end-to-end project that can solve a real-world business problem.;['Data Engineering', 'Apache Spark']
Data-Science;NumPy Essential Training: 2 MatPlotlib and Linear Algebra Capabilities;2022-03-04;5473;Learn the skills you need to create your NumPy analytical modules successfully and build professional analytical applications.;['Applied Machine Learning', 'Matplotlib', 'NumPy']
Data-Science;GitHub for Data Science Job Seekers;2022-09-15;4636;Find out how to optimize your profile and projects for prospective employers, hiring managers, and recruiters.;['Job Search Strategies', 'Data Science', 'GitHub']
Data-Science;Learning Data Science: Ask Great Questions;2017-01-13;58460;Learn how to help data science teams make better discoveries and evaluate data. Explore critical questions, critical reasoning, organizing questions, running meetings, and more.;['Data Science']
Data-Science;Data Visualization: Storytelling;2020-12-04;261070;Learn the keys to telling a story with data from data visualization expert Bill Shander.;['Data Visualization', 'Data Storytelling']
Data-Science;Big Data in the Age of AI;2019-09-19;129057;Explore big data and how it works. Learn about big data's relationship to AI, data science, social media, and the Internet of Things (IoT).;['Artificial Intelligence (AI)', 'Big Data']
Data-Science;InfraWorks and ArcGIS: AEC Collaboration;2020-02-18;14283;In a course ideal for Autodesk InfraWorks users who are new to Esri ArcGIS Online, explore how to connect ArcGIS Online to streamline the population of GIS data to InfraWorks.;['Autodesk InfraWorks', 'ArcGIS Products']
Data-Science;Python for Data Engineering: from Beginner to Advanced;2024-01-30;19656;Practice fundamental skills using Python for data engineering in this hands-on, interactive course with coding challenges in CoderPad.;['Data Engineering', 'Python (Programming Language)']
Data-Science;A Day In The Life of a Data Scientist;2020-09-11;129918;Follow along with one day in the life of real data scientists working on real projects. Get on-the-job insights to help prepare you to tackle the next challenge or choose your next data science role.;['Tech Career Skills', 'Data Science', 'Career Management']
Data-Science;Economic Indicators;2018-04-04;134796;Learn how to find and interpret data about key economic indicators, such as unemployment, GDP, and home sales, in order to make better professional and financial decisions.;['Economic Indicators']
Data-Science;Practice It C++: Common Data Structures;2023-07-26;2682;Practice your skills in C++ using common data structures such as arrays, stacks, queues, and linked lists.;['Data Structures', 'C++']
Data-Science;Processing Text with Python Essential Training;2019-06-20;18712;Learn the essential techniques for cleansing and processing text in Python. Discover how to convert text to a form that's ready for analytics and predictions.;['Text Mining', 'Unstructured Data', 'Python (Programming Language)']
Data-Science;Data Warehousing on Google Cloud Platform;2024-08-27;1342;Discover the fundamentals of cloud storage and data management using the power of Google Cloud.;['Data Warehousing', 'Google BigQuery', 'Google Cloud Platform (GCP)']
Data-Science;Learning MapGuide Open Source;2021-05-26;3595;In this course, explore all the web mapping tools that MapGuide Open Source has to offer.;['MapGuide']
Data-Science;Excel with Copilot: AI-Driven Data Analysis;2024-03-07;46559;Learn how to work with Copilot in Excel for data analysis and automation.;['Microsoft Copilot', 'Data Analysis', 'Microsoft Excel']
Data-Science;Landing a MAANG Job: Behavioral Interview Questions;2023-03-31;11587;Learn how you can maximize your chances of landing a coveted offer from companies like Meta, Amazon, Apple, Netflix, and Google.;['Job Search Strategies', 'Tech Career Skills', 'Behavioral Interviewing']
Data-Science;Problem-Solving Strategies for Data Engineers;2023-06-30;8607;Data engineers are facing a wide variety of problems every day. Learn best practices on how to approach the typical challenges.;['Data Engineering', 'Problem Solving']
Data-Science;Essentials of MLOps with Azure: 3 Spark MLflow Projects on Databricks;2022-09-09;1145;Explore exciting things you can do with MLflow projects, from the perspective of both Databricks and Azure.;['Databricks Products', 'MLOps', 'Microsoft Azure Machine Learning']
Data-Science;String Cleaning with pandas 2.0;2023-10-10;0;Discover the fundamentals of string cleaning with pandas 2.0, the open-source library for the Python programming language.;['Pandas (Software)']
Data-Science;Cybersecurity Careers: Become a Business Information Security Officer (BISO);2022-07-28;4660;Get insight into what it takes to best partner with, or land a job as, a business information security officer.;['Tech Career Skills', 'Information Security Management', 'Career Path Planning']
Data-Science;Introduction to AI Governance;2024-02-07;14634;Explore core concepts and practical strategies to effectively implement and manage AI governance.;['Data Governance', 'Responsible AI', 'Artificial Intelligence (AI)']
Data-Science;AI Show: Using R in Azure Machine Learning;2023-07-18;0;On this episode of the AI Show, explore techniques for using R in Azure Machine Learning.;['Microsoft Azure Machine Learning', 'R (Programming Language)']
Data-Science;Cloud Careers: From Developer to Architect;2023-03-16;1929;Discover opportunities to make a successful career transition from developer to cloud architect.;['Tech Career Skills', 'Career Path Planning', 'Cloud Computing']
Data-Science;Data-Driven Product Management;2024-04-05;9453;Learn why product analytics, and the insight they provide, are critical to making important product decisions as a product manager.;['Product Management', 'Data-driven Decision Making']
Data-Science;Side Hustle Strategies for Data Science and Analytics Experts;2020-04-14;46815;Diversify your career prospects by integrating a side hustle with your existing responsibilities. Learn how to leverage your data science and analytics skills to work for yourself.;['Data Science', 'Data Analytics', 'Career Management']
Data-Science;Tech and Sustainability: Building a Sustainability Action Report;2023-03-29;8468;Learn important factors needed to understand, communicate, and deliver a sustainability action report for your organization.;['Tech Career Skills', 'Sustainable Business Strategies', 'IT Strategy']
Data-Science;Tech Recruiting Foundations: 7 Recruiting for Blockchain;2022-03-01;8856;Learn enough about blockchain to hire talent for your organization.;['Technical Recruiting', 'Tech Career Skills']
Data-Science;Women Transforming Tech: Finding Sponsors;2019-09-24;14950;Learn how to find a sponsor—a personal career champion—to guide your career in the tech industry to new highs.;"['Tech Career Skills', ""Women's Leadership"", 'Mentoring']"
Data-Science;Explore Time Series Data: Ingest and Collect with Telegraf and InfluxDB;2022-09-26;2198;Get both an overview of time series data and a deep dive into data ingestion and collection.;['Time Series Analysis', 'InfluxDB']
Data-Science;The Data Skills Survival Kit;2022-10-12;21789;In this series, learn skills, tools, and techniques to use in your data analysis, along with how to decide which tools to apply in different situations.;['Data Visualization', 'Statistical Data Analysis', 'Analytics']
Data-Science;Tableau Desktop Specialist Cert Prep;2024-09-11;0;This course provides a hands-on guide to acing the Tableau Desktop Specialist and Data Analyst exams, with project files and full-length practice tests.;['Tableau']
Data-Science;Learning Excel: Data Analysis;2022-09-20;414693;Unlock the power of your organization's data. Learn how to perform data analysis in Microsoft Excel.;['Data Analysis', 'Microsoft Excel']
Data-Science;Python for Data Science and Machine Learning Essential Training Part 2;2024-07-30;2377;In the second half of this two-part course, explore the essentials of using Python for data science and machine learning.;['Data Science', 'Machine Learning', 'Python (Programming Language)']
Data-Science;Data Science Foundations: Data Mining in R;2021-02-12;15064;Do you work in data analysis? Learn how to mine data using R. Topics include dimensionality reduction, clustering, classification, association analysis, and more.;['R (Programming Language)', 'Data Mining']
Data-Science;Unreal Engine: Game Terrain Techniques;2022-02-11;6792;Learn about the benefits of using terrains to improve both the visual and playability aspects of your games.;['Terrain Modeling', 'Game Design', 'Unreal Engine']
Data-Science;Fundamentals of Data Transformation with pandas and DuckDB SQL;2024-06-20;0;Get an introduction to the transformation landscape and how the pieces of data transformation fit together.;['Data Transformation', 'Data Engineering']
Data-Science;How To Be a Lead Data Scientist;2024-04-01;31950;Build a foundation and develop skills for seasoned data scientists to level up from model builders to AI leaders.;['Data Science', 'Team Management']
Data-Science;Landing a Business Intelligence Role;2022-02-09;13390;Learn effective methods to help you search, apply, and interview for positions within the business intelligence field.;['Business Intelligence (BI)', 'Career Path Planning']
Data-Science;How to Start Your STEM Career;2024-07-15;0;Build a successful career in science, technology, engineering, and math, otherwise known as STEM.;['Tech Career Skills', 'Career Management']
Data-Science;Presenting Data Effectively to Inform and Inspire;2021-11-09;85433;Learn how to find the story in your data, focus on what matters, make the story flow, use visuals to maximize impact, and present data insights to an audience.;['Presentation Skills', 'Data Presentation']
Data-Science;SAS® 9.4 Cert Prep: Part 04 Preparing Data;2020-01-06;10964;Prepare to take the SAS 9.4 certification exam. Learn how to prepare data for analysis, in this SAS Institute cert prep course.;['Data Processing', 'SAS (Software)']
Data-Science;Advanced BigQuery;2022-07-28;3955;Learn advanced techniques to improve your performance in BigQuery, the cloud-hosted data warehouse on the Google Cloud Platform.;['Google BigQuery']
Data-Science;SAS® 9.4 Cert Prep: Part 03 Exploring and Validating Data;2020-01-06;15510;Prepare to take the SAS 9.4 certification exam. Learn how to explore and validate SAS data, in this SAS Institute cert prep course.;['Data Validation', 'SAS (Software)']
Data-Science;Excel: Charts and Graphs In Depth;2024-01-08;4545;Take your Excel data visualization skills to the next level with this in-depth course.;['Data Visualization', 'Microsoft Excel']
Data-Science;Database Design Fundamentals;2024-10-08;0;Get an understanding of database design to help you use databases better, make your queries more efficient, and better understand the theory behind what makes joins work.;['Data Science', 'Database Design']
Data-Science;Advanced SQL: High Performance Relational Divisions;2021-05-24;4450;This course teaches the theory of relational division and how to conquer the challenges of relational division in SQL.;['SQL']
Data-Science;Finding New Career Paths with SQL;2021-10-25;12466;Learn how to use your existing SQL knowledge to find new career paths.;['Tech Career Skills', 'SQL', 'Career Path Planning']
Data-Science;How to Build and Execute a Successful Data Strategy;2024-05-30;3828;Navigate the modern enterprise landscape by developing and implementing effective data strategies that drive decision-making, optimize processes, and achieve business goals.;['Data Strategies', 'IT Strategy']
Data-Science;Power BI Challenges: 15 Skills-Building Analytics Exercises for Data Professionals;2023-11-28;4029;Test and expand your Power BI skills in this course with a series of challenges.;['Microsoft Power BI', 'Data Analytics']
Data-Science;AI Strategy Foundations for Data Scientists and Team Leaders;2024-06-13;4760;Build an AI strategy foundation for seasoned data scientists and team leads to drive impact and high-value AI projects.;['AI Strategy', 'Data Science', 'IT Business Strategy', 'Artificial Intelligence (AI)']
Data-Science;CIPP/US Cert Prep: 4 Workplace Privacy;2020-06-02;12149;Study for the Workplace Privacy domain of the IAPP Certified Information Privacy Professional/US (CIPP/US) exam.;['Data Privacy']
Data-Science;What Is Web3?;2022-06-03;32835;Get an introduction to Web3 and its core set of technologies.;['Blockchain']
Data-Science;Certified Information Privacy Professional/United States (CIPP/US) Exam Tips;2021-11-04;8678;Learn about the Certified Information Privacy Professional/United States (CIPP/US) exam and what you will need to know in order to take the exam successfully.;['Data Privacy']
Data-Science;pandas Analytics for Excel Users;2023-07-24;2296;Learn how to manipulate and analyze data from Microsoft Excel using pandas, the open-source analytic software library built into the Python programming language.;['Pandas (Software)', 'Microsoft Excel']
Data-Science;SAS® 9.4 Cert Prep: Part 11 Creating and Using Custom Formats;2020-01-07;4759;Prepare to take the SAS 9.4 certification exam. Learn how to standardize your SAS data with custom formats.;['SAS (Software)']
Data-Science;Time Series Modeling in Excel, R, and Power BI;2023-03-23;17045;Take a deep dive into advanced data analytics methods by learning how to run time series models in Excel, R, and Power BI.;['Time Series Analysis', 'Microsoft Power BI', 'R (Programming Language)', 'Machine Learning', 'Microsoft Excel']
Data-Science;Oracle DB Cloud Database Migration and Integration Workshop;2023-08-02;2354;Gain a thorough understanding of Oracle Cloud Infrastructure terminology and basic concepts.;['Oracle Cloud', 'Data Integration', 'Data Migration']
Data-Science;Data, Economic Modeling, and Forecasting with Stata;2021-02-25;28812;Data analysis, modeling, and forecasting are increasingly important for many jobs. This course shows how to use Stata to easily learn data, modeling, and forecasting basics.;['Economic Modeling', 'Stata', 'Financial Forecasting']
Data-Science;Building an Ethereum Blockchain App: 11 Integrating Non-Blockchain Apps;2021-08-25;4253;Learn how you can use blockchain to improve existing designs and apps that weren’t initially built with blockchain.;['Ethereum', 'Blockchain', 'Software Integration']
Data-Science;Data Steward Foundations;2021-07-23;33191;Learn how data stewardship programs build business value by ensuring data quality, protecting data integrity, and maintaining security and regulatory compliance.;['Data Governance', 'Data Stewardship']
